dimension,steps,h,epsilon,h1_error,mean_norm_sq,variance,kl_target_to_euler,current_factor,prior_factor
32,512,0.001953125,0.08,0.0064,0.0025601989629355166,1.0008454830200706,0.001284730385021764,176255.9429081064,8490496
64,8,0.125,0.0,0.0,0.0,1.0587955275319167,0.05124445954603174,1360127.9701562133,117308416
64,8,0.125,0.02,0.0004,0.00017233970216384622,1.0587955275319167,0.051325844335481596,1360127.9701562133,117308416
64,8,0.125,0.04,0.0016,0.0006893588086553849,1.0587955275319167,0.05156999870384538,1360127.9701562133,117308416
64,8,0.125,0.08,0.0064,0.0027574352346215396,1.0587955275319167,0.052546616177282734,1360127.9701562133,117308416
64,16,0.0625,0.0,0.0,0.0,1.0281681036652581,0.012232946363207375,1360127.9701562133,117308416
64,16,0.0625,0.02,0.0004,0.0001658562101893659,1.0281681036652581,0.012313602536840662,1360127.9701562133,117308416
64,16,0.0625,0.04,0.0016,0.0006634248407574636,1.0281681036652581,0.012555571057740522,1360127.9701562133,117308416
64,16,0.0625,0.08,0.0064,0.0026536993630298543,1.0281681036652581,0.013523445141354173,1360127.9701562133,117308416
64,32,0.03125,0.0,0.0,0.0,1.0137923169447862,0.0029885320462184617,1360127.9701562133,117308416
64,32,0.03125,0.02,0.0004,0.0001627893815863368,1.0137923169447862,0.00306881938853959,1360127.9701562133,117308416
64,32,0.03125,0.04,0.0016,0.0006511575263453472,1.0137923169447862,0.003309681415502974,1360127.9701562133,117308416
64,32,0.03125,0.08,0.0064,0.0026046301053813887,1.0137923169447862,0.004273129523356511,1360127.9701562133,117308416
64,64,0.015625,0.0,0.0,0.0,1.0068250774576406,0.0007385762469578616,1360127.9701562133,117308416
64,64,0.015625,0.02,0.0004,0.00016129684575673343,1.0068250774576406,0.0008186779693790946,1360127.9701562133,117308416
64,64,0.015625,0.04,0.0016,0.0006451873830269337,1.0068250774576406,0.0010589831366321356,1360127.9701562133,117308416
64,64,0.015625,0.08,0.0064,0.002580749532107735,1.0068250774576406,0.0020202038056549576,1360127.9701562133,117308416
64,128,0.0078125,0.0,0.0,0.0,1.003394993726862,0.00018358410839522388,1360127.9701562133,117308416
64,128,0.0078125,0.02,0.0004,0.00016056046712243402,1.003394993726862,0.0002635927132459137,1360127.9701562133,117308416
64,128,0.0078125,0.04,0.0016,0.0006422418684897361,1.003394993726862,0.0005036185277944305,1360127.9701562133,117308416
64,128,0.0078125,0.08,0.0064,0.0025689674739589443,1.003394993726862,0.0014637217859920504,1360127.9701562133,117308416
64,256,0.00390625,0.0,0.0,0.0,1.0016931383843208,4.576413163436682e-05,1360127.9701562133,117308416
64,256,0.00390625,0.02,0.0004,0.00016019471033157625,1.0016931383843208,0.00012572610012272917,1360127.9701562133,117308416
64,256,0.00390625,0.04,0.0016,0.000640778841326305,1.0016931383843208,0.0003656120055878162,1360127.9701562133,117308416
64,256,0.00390625,0.08,0.0064,0.00256311536530522,1.0016931383843208,0.0013251556274375062,1360127.9701562133,117308416
64,512,0.001953125,0.0,0.0,0.0,1.0008454830200706,1.1424583273886985e-05,1360127.9701562133,117308416
64,512,0.001953125,0.02,0.0004,0.00016001243518346978,1.0008454830200706,9.136321411043827e-05,1360127.9701562133,117308416
64,512,0.001953125,0.04,0.0016,0.0006400497407338791,1.0008454830200706,0.0003311791066200921,1360127.9701562133,117308416
64,512,0.001953125,0.08,0.0064,0.0025601989629355166,1.0008454830200706,0.0012904426766622602,1360127.9701562133,117308416
128,8,0.125,0.0,0.0,0.0,1.0587955275319167,0.10248891909206348,10682879.984733734,1740077056
128,8,0.125,0.02,0.0004,0.00017233970216384622,1.0587955275319167,0.10257030388151689,10682879.984733734,1740077056
128,8,0.125,0.04,0.0016,0.0006893588086553849,1.0587955275319167,0.10281445824987001,10682879.984733734,1740077056
128,8,0.125,0.08,0.0064,0.0027574352346215396,1.0587955275319167,0.10379107572331092,10682879.984733734,1740077056
128,16,0.0625,0.0,0.0,0.0,1.0281681036652581,0.02446589272641475,10682879.984733734,1740077056
